system,scenario_id,domain,kind,fault,expected_terminal,expected_effect_count,disposition,first_outcome,second_outcome,effect_count,effect_committed,violation_accepted,security_correct,lifecycle_correct,reason,latency_ns,bundle_bytes
Gateway+Finality,attack:workspace:PRINCIPAL_SUBSTITUTION:700010,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,601409,12302
CONTINUITY,attack:workspace:PRINCIPAL_SUBSTITUTION:700010,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,DENY,NOT_ATTEMPTED,NOT_ATTEMPTED,0,False,False,True,True,E_NOT_PRESERVED:2:/context/principal,4791403,12302
PassThrough,attack:workspace:PRINCIPAL_SUBSTITUTION:700011,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,10346,12297
ToolAllowlist,attack:workspace:PRINCIPAL_SUBSTITUTION:700011,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,4737,12297
GatewayPolicy,attack:workspace:PRINCIPAL_SUBSTITUTION:700011,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,5107,12297
ProvenanceGateway,attack:workspace:PRINCIPAL_SUBSTITUTION:700011,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,167368,12297
EffectBoundPermit,attack:workspace:PRINCIPAL_SUBSTITUTION:700011,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,474652,12297
Gateway+Finality,attack:workspace:PRINCIPAL_SUBSTITUTION:700011,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,617012,12297
CONTINUITY,attack:workspace:PRINCIPAL_SUBSTITUTION:700011,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,DENY,NOT_ATTEMPTED,NOT_ATTEMPTED,0,False,False,True,True,E_NOT_PRESERVED:2:/context/principal,4413906,12297
PassThrough,attack:workspace:PRINCIPAL_SUBSTITUTION:700012,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,12308,12297
ToolAllowlist,attack:workspace:PRINCIPAL_SUBSTITUTION:700012,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,5107,12297
GatewayPolicy,attack:workspace:PRINCIPAL_SUBSTITUTION:700012,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,5238,12297
ProvenanceGateway,attack:workspace:PRINCIPAL_SUBSTITUTION:700012,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,175380,12297
EffectBoundPermit,attack:workspace:PRINCIPAL_SUBSTITUTION:700012,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,704622,12297
Gateway+Finality,attack:workspace:PRINCIPAL_SUBSTITUTION:700012,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,644563,12297
CONTINUITY,attack:workspace:PRINCIPAL_SUBSTITUTION:700012,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,DENY,NOT_ATTEMPTED,NOT_ATTEMPTED,0,False,False,True,True,E_NOT_PRESERVED:2:/context/principal,4563607,12297
PassThrough,attack:workspace:PRINCIPAL_SUBSTITUTION:700013,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,10315,12297
ToolAllowlist,attack:workspace:PRINCIPAL_SUBSTITUTION:700013,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,4526,12297
GatewayPolicy,attack:workspace:PRINCIPAL_SUBSTITUTION:700013,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,5028,12297
ProvenanceGateway,attack:workspace:PRINCIPAL_SUBSTITUTION:700013,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,169190,12297
EffectBoundPermit,attack:workspace:PRINCIPAL_SUBSTITUTION:700013,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,472318,12297
Gateway+Finality,attack:workspace:PRINCIPAL_SUBSTITUTION:700013,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,598796,12297
CONTINUITY,attack:workspace:PRINCIPAL_SUBSTITUTION:700013,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,DENY,NOT_ATTEMPTED,NOT_ATTEMPTED,0,False,False,True,True,E_NOT_PRESERVED:2:/context/principal,4648422,12297
PassThrough,attack:workspace:PRINCIPAL_SUBSTITUTION:700014,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,11908,12297
ToolAllowlist,attack:workspace:PRINCIPAL_SUBSTITUTION:700014,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,5438,12297
GatewayPolicy,attack:workspace:PRINCIPAL_SUBSTITUTION:700014,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,5298,12297
ProvenanceGateway,attack:workspace:PRINCIPAL_SUBSTITUTION:700014,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,180937,12297
EffectBoundPermit,attack:workspace:PRINCIPAL_SUBSTITUTION:700014,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,510635,12297
Gateway+Finality,attack:workspace:PRINCIPAL_SUBSTITUTION:700014,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,598835,12297
CONTINUITY,attack:workspace:PRINCIPAL_SUBSTITUTION:700014,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,DENY,NOT_ATTEMPTED,NOT_ATTEMPTED,0,False,False,True,True,E_NOT_PRESERVED:2:/context/principal,4559050,12297
PassThrough,attack:workspace:PRINCIPAL_SUBSTITUTION:700015,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,10576,12297
ToolAllowlist,attack:workspace:PRINCIPAL_SUBSTITUTION:700015,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,4587,12297
GatewayPolicy,attack:workspace:PRINCIPAL_SUBSTITUTION:700015,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,5198,12297
ProvenanceGateway,attack:workspace:PRINCIPAL_SUBSTITUTION:700015,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,169831,12297
EffectBoundPermit,attack:workspace:PRINCIPAL_SUBSTITUTION:700015,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,602060,12297
Gateway+Finality,attack:workspace:PRINCIPAL_SUBSTITUTION:700015,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,590503,12297
CONTINUITY,attack:workspace:PRINCIPAL_SUBSTITUTION:700015,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,DENY,NOT_ATTEMPTED,NOT_ATTEMPTED,0,False,False,True,True,E_NOT_PRESERVED:2:/context/principal,4757944,12297
PassThrough,attack:workspace:PRINCIPAL_SUBSTITUTION:700016,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,11577,12297
ToolAllowlist,attack:workspace:PRINCIPAL_SUBSTITUTION:700016,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,5158,12297
GatewayPolicy,attack:workspace:PRINCIPAL_SUBSTITUTION:700016,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,5348,12297
ProvenanceGateway,attack:workspace:PRINCIPAL_SUBSTITUTION:700016,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,172555,12297
EffectBoundPermit,attack:workspace:PRINCIPAL_SUBSTITUTION:700016,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,670251,12297
Gateway+Finality,attack:workspace:PRINCIPAL_SUBSTITUTION:700016,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,649441,12297
CONTINUITY,attack:workspace:PRINCIPAL_SUBSTITUTION:700016,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,DENY,NOT_ATTEMPTED,NOT_ATTEMPTED,0,False,False,True,True,E_NOT_PRESERVED:2:/context/principal,5171516,12297
PassThrough,attack:workspace:PRINCIPAL_SUBSTITUTION:700017,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,13240,12297
ToolAllowlist,attack:workspace:PRINCIPAL_SUBSTITUTION:700017,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,4927,12297
GatewayPolicy,attack:workspace:PRINCIPAL_SUBSTITUTION:700017,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,5498,12297
ProvenanceGateway,attack:workspace:PRINCIPAL_SUBSTITUTION:700017,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,244331,12297
EffectBoundPermit,attack:workspace:PRINCIPAL_SUBSTITUTION:700017,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,695338,12297
Gateway+Finality,attack:workspace:PRINCIPAL_SUBSTITUTION:700017,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,615349,12297
CONTINUITY,attack:workspace:PRINCIPAL_SUBSTITUTION:700017,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,DENY,NOT_ATTEMPTED,NOT_ATTEMPTED,0,False,False,True,True,E_NOT_PRESERVED:2:/context/principal,4134843,12297
PassThrough,attack:workspace:PRINCIPAL_SUBSTITUTION:700018,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,10215,12297
ToolAllowlist,attack:workspace:PRINCIPAL_SUBSTITUTION:700018,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,4557,12297
GatewayPolicy,attack:workspace:PRINCIPAL_SUBSTITUTION:700018,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,5468,12297
ProvenanceGateway,attack:workspace:PRINCIPAL_SUBSTITUTION:700018,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,186015,12297
EffectBoundPermit,attack:workspace:PRINCIPAL_SUBSTITUTION:700018,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,451287,12297
Gateway+Finality,attack:workspace:PRINCIPAL_SUBSTITUTION:700018,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,977555,12297
CONTINUITY,attack:workspace:PRINCIPAL_SUBSTITUTION:700018,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,DENY,NOT_ATTEMPTED,NOT_ATTEMPTED,0,False,False,True,True,E_NOT_PRESERVED:2:/context/principal,4210715,12297
PassThrough,attack:workspace:PRINCIPAL_SUBSTITUTION:700019,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,10525,12297
ToolAllowlist,attack:workspace:PRINCIPAL_SUBSTITUTION:700019,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,5488,12297
GatewayPolicy,attack:workspace:PRINCIPAL_SUBSTITUTION:700019,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,5739,12297
ProvenanceGateway,attack:workspace:PRINCIPAL_SUBSTITUTION:700019,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,239894,12297
EffectBoundPermit,attack:workspace:PRINCIPAL_SUBSTITUTION:700019,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,517295,12297
Gateway+Finality,attack:workspace:PRINCIPAL_SUBSTITUTION:700019,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,625705,12297
CONTINUITY,attack:workspace:PRINCIPAL_SUBSTITUTION:700019,workspace,attack,PRINCIPAL_SUBSTITUTION,DENY,0,DENY,NOT_ATTEMPTED,NOT_ATTEMPTED,0,False,False,True,True,E_NOT_PRESERVED:2:/context/principal,4561623,12297
PassThrough,attack:workspace:AUTHORITY_AMPLIFICATION:800000,workspace,attack,AUTHORITY_AMPLIFICATION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,9705,12545
ToolAllowlist,attack:workspace:AUTHORITY_AMPLIFICATION:800000,workspace,attack,AUTHORITY_AMPLIFICATION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,4957,12545
GatewayPolicy,attack:workspace:AUTHORITY_AMPLIFICATION:800000,workspace,attack,AUTHORITY_AMPLIFICATION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,5127,12545
ProvenanceGateway,attack:workspace:AUTHORITY_AMPLIFICATION:800000,workspace,attack,AUTHORITY_AMPLIFICATION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,217161,12545
EffectBoundPermit,attack:workspace:AUTHORITY_AMPLIFICATION:800000,workspace,attack,AUTHORITY_AMPLIFICATION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,482503,12545
Gateway+Finality,attack:workspace:AUTHORITY_AMPLIFICATION:800000,workspace,attack,AUTHORITY_AMPLIFICATION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,640748,12545
CONTINUITY,attack:workspace:AUTHORITY_AMPLIFICATION:800000,workspace,attack,AUTHORITY_AMPLIFICATION,DENY,0,DENY,NOT_ATTEMPTED,NOT_ATTEMPTED,0,False,False,True,True,E_AUTHORITY_AMPLIFICATION:0;E_DELEGATION_WIDENING:0;E_ILLEGAL_TRANSFORM:0:/context/authority;E_ILLEGAL_TRANSFORM:0:/context/delegation_scope;E_NOT_PRESERVED:0:/action/destination;E_NOT_PRESERVED:0:/action/function;E_NOT_PRESERVED:0:/action/operation;E_NOT_PRESERVED:0:/action/resource;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized,5573359,12545
PassThrough,attack:workspace:AUTHORITY_AMPLIFICATION:800001,workspace,attack,AUTHORITY_AMPLIFICATION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,10997,12545
ToolAllowlist,attack:workspace:AUTHORITY_AMPLIFICATION:800001,workspace,attack,AUTHORITY_AMPLIFICATION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,4847,12545
GatewayPolicy,attack:workspace:AUTHORITY_AMPLIFICATION:800001,workspace,attack,AUTHORITY_AMPLIFICATION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,4977,12545
ProvenanceGateway,attack:workspace:AUTHORITY_AMPLIFICATION:800001,workspace,attack,AUTHORITY_AMPLIFICATION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,165695,12545
EffectBoundPermit,attack:workspace:AUTHORITY_AMPLIFICATION:800001,workspace,attack,AUTHORITY_AMPLIFICATION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,468883,12545
Gateway+Finality,attack:workspace:AUTHORITY_AMPLIFICATION:800001,workspace,attack,AUTHORITY_AMPLIFICATION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,696179,12545
CONTINUITY,attack:workspace:AUTHORITY_AMPLIFICATION:800001,workspace,attack,AUTHORITY_AMPLIFICATION,DENY,0,DENY,NOT_ATTEMPTED,NOT_ATTEMPTED,0,False,False,True,True,E_AUTHORITY_AMPLIFICATION:0;E_DELEGATION_WIDENING:0;E_ILLEGAL_TRANSFORM:0:/context/authority;E_ILLEGAL_TRANSFORM:0:/context/delegation_scope;E_NOT_PRESERVED:0:/action/destination;E_NOT_PRESERVED:0:/action/function;E_NOT_PRESERVED:0:/action/operation;E_NOT_PRESERVED:0:/action/resource;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized,5327225,12545
PassThrough,attack:workspace:AUTHORITY_AMPLIFICATION:800002,workspace,attack,AUTHORITY_AMPLIFICATION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,10906,12545
ToolAllowlist,attack:workspace:AUTHORITY_AMPLIFICATION:800002,workspace,attack,AUTHORITY_AMPLIFICATION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,5227,12545
GatewayPolicy,attack:workspace:AUTHORITY_AMPLIFICATION:800002,workspace,attack,AUTHORITY_AMPLIFICATION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,4998,12545
ProvenanceGateway,attack:workspace:AUTHORITY_AMPLIFICATION:800002,workspace,attack,AUTHORITY_AMPLIFICATION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,177512,12545
EffectBoundPermit,attack:workspace:AUTHORITY_AMPLIFICATION:800002,workspace,attack,AUTHORITY_AMPLIFICATION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,507140,12545
Gateway+Finality,attack:workspace:AUTHORITY_AMPLIFICATION:800002,workspace,attack,AUTHORITY_AMPLIFICATION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,777629,12545
CONTINUITY,attack:workspace:AUTHORITY_AMPLIFICATION:800002,workspace,attack,AUTHORITY_AMPLIFICATION,DENY,0,DENY,NOT_ATTEMPTED,NOT_ATTEMPTED,0,False,False,True,True,E_AUTHORITY_AMPLIFICATION:0;E_DELEGATION_WIDENING:0;E_ILLEGAL_TRANSFORM:0:/context/authority;E_ILLEGAL_TRANSFORM:0:/context/delegation_scope;E_NOT_PRESERVED:0:/action/destination;E_NOT_PRESERVED:0:/action/function;E_NOT_PRESERVED:0:/action/operation;E_NOT_PRESERVED:0:/action/resource;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized,5015013,12545
PassThrough,attack:workspace:AUTHORITY_AMPLIFICATION:800003,workspace,attack,AUTHORITY_AMPLIFICATION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,10435,12545
ToolAllowlist,attack:workspace:AUTHORITY_AMPLIFICATION:800003,workspace,attack,AUTHORITY_AMPLIFICATION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,5128,12545
GatewayPolicy,attack:workspace:AUTHORITY_AMPLIFICATION:800003,workspace,attack,AUTHORITY_AMPLIFICATION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,5398,12545
ProvenanceGateway,attack:workspace:AUTHORITY_AMPLIFICATION:800003,workspace,attack,AUTHORITY_AMPLIFICATION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,174378,12545
EffectBoundPermit,attack:workspace:AUTHORITY_AMPLIFICATION:800003,workspace,attack,AUTHORITY_AMPLIFICATION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,469524,12545
Gateway+Finality,attack:workspace:AUTHORITY_AMPLIFICATION:800003,workspace,attack,AUTHORITY_AMPLIFICATION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,648930,12545
CONTINUITY,attack:workspace:AUTHORITY_AMPLIFICATION:800003,workspace,attack,AUTHORITY_AMPLIFICATION,DENY,0,DENY,NOT_ATTEMPTED,NOT_ATTEMPTED,0,False,False,True,True,E_AUTHORITY_AMPLIFICATION:0;E_DELEGATION_WIDENING:0;E_ILLEGAL_TRANSFORM:0:/context/authority;E_ILLEGAL_TRANSFORM:0:/context/delegation_scope;E_NOT_PRESERVED:0:/action/destination;E_NOT_PRESERVED:0:/action/function;E_NOT_PRESERVED:0:/action/operation;E_NOT_PRESERVED:0:/action/resource;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized,4353917,12545
PassThrough,attack:workspace:AUTHORITY_AMPLIFICATION:800004,workspace,attack,AUTHORITY_AMPLIFICATION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,9424,12550
ToolAllowlist,attack:workspace:AUTHORITY_AMPLIFICATION:800004,workspace,attack,AUTHORITY_AMPLIFICATION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,4997,12550
GatewayPolicy,attack:workspace:AUTHORITY_AMPLIFICATION:800004,workspace,attack,AUTHORITY_AMPLIFICATION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,5058,12550
ProvenanceGateway,attack:workspace:AUTHORITY_AMPLIFICATION:800004,workspace,attack,AUTHORITY_AMPLIFICATION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,170252,12550
EffectBoundPermit,attack:workspace:AUTHORITY_AMPLIFICATION:800004,workspace,attack,AUTHORITY_AMPLIFICATION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,480360,12550
Gateway+Finality,attack:workspace:AUTHORITY_AMPLIFICATION:800004,workspace,attack,AUTHORITY_AMPLIFICATION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,596041,12550
CONTINUITY,attack:workspace:AUTHORITY_AMPLIFICATION:800004,workspace,attack,AUTHORITY_AMPLIFICATION,DENY,0,DENY,NOT_ATTEMPTED,NOT_ATTEMPTED,0,False,False,True,True,E_AUTHORITY_AMPLIFICATION:0;E_DELEGATION_WIDENING:0;E_ILLEGAL_TRANSFORM:0:/context/authority;E_ILLEGAL_TRANSFORM:0:/context/delegation_scope;E_NOT_PRESERVED:0:/action/destination;E_NOT_PRESERVED:0:/action/function;E_NOT_PRESERVED:0:/action/operation;E_NOT_PRESERVED:0:/action/resource;E_UNDISCHARGED_ASSUMPTION:1:memory-context-preserved;E_UNDISCHARGED_ASSUMPTION:2:policy-authorized,4685737,12550
PassThrough,attack:workspace:AUTHORITY_AMPLIFICATION:800005,workspace,attack,AUTHORITY_AMPLIFICATION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,9114,12550
ToolAllowlist,attack:workspace:AUTHORITY_AMPLIFICATION:800005,workspace,attack,AUTHORITY_AMPLIFICATION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,no-effect-boundary,4557,12550
GatewayPolicy,attack:workspace:AUTHORITY_AMPLIFICATION:800005,workspace,attack,AUTHORITY_AMPLIFICATION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,5017,12550
ProvenanceGateway,attack:workspace:AUTHORITY_AMPLIFICATION:800005,workspace,attack,AUTHORITY_AMPLIFICATION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,policy-allow,168970,12550
EffectBoundPermit,attack:workspace:AUTHORITY_AMPLIFICATION:800005,workspace,attack,AUTHORITY_AMPLIFICATION,DENY,0,EXECUTE,EXECUTED,NOT_ATTEMPTED,1,True,True,False,False,EXECUTED,557184,12550
